FID,state,division_id,division_name,polling_place_id,polling_place_type_id,polling_place_name,premises_name,premises_address_1,premises_address_2,premises_address_3,premises_suburb,premises_state_abbreviation,premises_post_code,latitude,longitude,the_geom
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2725,NSW,145,Richmond,65963,5,Tweed Heads South PPVC,Former Tursa Training Building,77 Minjungbal Dr,,,TWEED HEADS SOUTH,NSW,2486,-28.1986404,153.5433137,POINT (-28.1986404 153.5433137)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2724,NSW,145,Richmond,34348,1,Tweed Heads West,Seagulls Club,54-68 Gollan Dr,,,TWEED HEADS WEST,NSW,2485,-28.1976,153.506,POINT (-28.1976 153.506)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2723,NSW,145,Richmond,2474,1,Tyalgum,Tyalgum Public School,2 Coolman St,,,TYALGUM,NSW,2484,-28.3544596,153.2045364,POINT (-28.3544596 153.2045364)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2722,NSW,145,Richmond,2476,1,Wilsons Creek,Wilsons Creek Hall,724 Wilsons Creek Rd,,,WILSONS CREEK,NSW,2482,-28.5714812,153.4255172,POINT (-28.5714812 153.4255172)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2721,NSW,250,Riverina,2148,1,Alectown,Soldiers Memorial Hall,36 Goobang St,,,ALECTOWN,NSW,2870,-32.9328,148.24,POINT (-32.9328 148.24)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2720,NSW,250,Riverina,1244,1,Ardlethan,Ardlethan CWA Hall,35 Warri St,,,ARDLETHAN,NSW,2665,-34.3564,146.902,POINT (-34.3564 146.902)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-271f,NSW,250,Riverina,1245,1,Ariah Park,Ariah Park Memorial Hall,17 Pitt St,,,ARIAH PARK,NSW,2665,-34.3477,147.22,POINT (-34.3477 147.22)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-271e,NSW,250,Riverina,1246,1,Ashmont,Ashmont Public School,23 Bardia St,,,ASHMONT,NSW,2650,-35.125,147.332,POINT (-35.125 147.332)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-271d,NSW,250,Riverina,2483,1,Barmedman,Barmedman Public School,Robertson Street,,,BARMEDMAN,NSW,2668,-34.1486092,147.385065,POINT (-34.1486092 147.385065)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-271c,NSW,250,Riverina,2153,1,Bedgerabong,Bedgerabong Public School,7 Golding Ave,,,BEDGERABONG,NSW,2871,-33.3623,147.678,POINT (-33.3623 147.678)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-271b,NSW,250,Riverina,2155,1,Billimari,Billimari Public Hall,60 Logan St,,,BILLIMARI,NSW,2804,-33.6809,148.616,POINT (-33.6809 148.616)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-271a,NSW,250,Riverina,65475,5,BLV Riverina PPVC,BLV Riverina,2/209 Baylis St,,,WAGGA WAGGA,NSW,2650,-34.747113,146.552423,POINT (-34.747113 146.552423)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2719,NSW,250,Riverina,2156,1,Bogan Gate,Bogan Gate Public School,9 Bogan St,,,BOGAN GATE,NSW,2876,-33.1054887,147.7979378,POINT (-33.1054887 147.7979378)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2718,NSW,250,Riverina,1256,1,Bribbaree,Bribbaree Memorial Hall,15 Weedallion St,,,BRIBBAREE,NSW,2594,-34.119592,147.875631,POINT (-34.119592 147.875631)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2717,NSW,250,Riverina,1260,1,Caragabal,Caragabal Public School,4 Marsden St,,,CARAGABAL,NSW,2810,-33.8459,147.74,POINT (-33.8459 147.74)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2716,NSW,250,Riverina,1311,1,Charles Sturt University,Joyes Hall,286 Pine Gully Rd,,,CHARLES STURT UNIVERSITY,NSW,2678,-35.0569,147.349,POINT (-35.0569 147.349)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2714,NSW,250,Riverina,769,1,Collingullie,Collingullie Soldiers Memorial Hall,14 Urana St,,,COLLINGULLIE,NSW,2650,-35.0890378,147.1288173,POINT (-35.0890378 147.1288173)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2713,NSW,250,Riverina,1261,1,Coolac,Coolac Memorial Hall,431 Coolac Rd,,,COOLAC,NSW,2727,-34.9253,148.165,POINT (-34.9253 148.165)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2712,NSW,250,Riverina,1262,1,Coolamon,Allawah Community Centre,6 Dr Buchanan Drive,,,COOLAMON,NSW,2701,-34.8203418,147.1997581,POINT (-34.8203418 147.1997581)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2711,NSW,250,Riverina,1263,1,Cootamundra,Cootamundra Public School,9 Cooper St,,,COOTAMUNDRA,NSW,2590,-34.6384,148.027,POINT (-34.6384 148.027)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2710,NSW,250,Riverina,58572,5,Cootamundra PPVC,Dickson Hall,24A Cooper St,,,COOTAMUNDRA,NSW,2590,-34.6364693,148.0287714,POINT (-34.6364693 148.0287714)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-270f,NSW,250,Riverina,1265,1,Cootamundra West,Cootamundra High School,7 Poole St,,,COOTAMUNDRA,NSW,2590,-34.6355,148.019,POINT (-34.6355 148.019)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-270e,NSW,250,Riverina,912,1,Cowra,Cowra Public School,27 Vaux St,,,COWRA,NSW,2794,-33.8344,148.692,POINT (-33.8344 148.692)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-270d,NSW,250,Riverina,948,1,Cowra North,Mulyan Public School,94 Lachlan St,,,COWRA,NSW,2794,-33.8278,148.688,POINT (-33.8278 148.688)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-270c,NSW,250,Riverina,33867,5,Cowra PPVC,Cowra Uniting Church,75A Darling St,,,COWRA,NSW,2794,-33.8363756,148.6937145,POINT (-33.8363756 148.6937145)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-270b,NSW,250,Riverina,913,1,Cowra West,Cowra West Tennis Club,1 Grenfell Rd,,,COWRA,NSW,2794,-33.8361,148.659,POINT (-33.8361 148.659)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-270a,NSW,250,Riverina,30401,5,Divisional Office (PREPOLL),Divisional Office,2/209 Baylis St,,,WAGGA WAGGA,NSW,2650,-35.1110543,147.3704928,POINT (-35.1110543 147.3704928)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2709,NSW,250,Riverina,1270,1,Euberta,Euberta Public Hall,1543 Old Narrandera Rd,,,EUBERTA,NSW,2650,-35.0588,147.196,POINT (-35.0588 147.196)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2708,NSW,250,Riverina,2186,1,Forbes,St Johns Anglican Church,3-5 Court St,,,FORBES,NSW,2871,-35.1436,147.381,POINT (-35.1436 147.381)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2707,NSW,250,Riverina,2188,1,Forbes North,Forbes High School,18 Wyndham Ave,,,FORBES,NSW,2871,-33.3629226,148.0115409,POINT (-33.3629226 148.0115409)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2706,NSW,250,Riverina,65498,5,Forbes PPVC,St Johns Anglican Church,3-5 Court St,,,FORBES,NSW,2871,-33.3851989,148.0083992,POINT (-33.3851989 148.0083992)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2705,NSW,250,Riverina,2189,1,Forbes South,Forbes Tennis Club,2-20 Church St,,,FORBES,NSW,2871,-33.3916521,148.0122682,POINT (-33.3916521 148.0122682)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2704,NSW,250,Riverina,1272,1,Forest Hill,Forest Hill Public School,3450 Sturt Hwy,,,FOREST HILL,NSW,2651,-35.1482,147.467,POINT (-35.1482 147.467)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2703,NSW,250,Riverina,38317,5,Forest Hill PPVC,Forest Hill Public School,3450 Sturt Hwy,,,FOREST HILL,NSW,2651,,,
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2702,NSW,250,Riverina,1274,1,Ganmain,Ganmain Public School,19-23 Langham St,,,GANMAIN,NSW,2702,-34.7967,147.039,POINT (-34.7967 147.039)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2701,NSW,250,Riverina,32486,1,Glenfield Park,Pilgrim Uniting Church,10 Tanda Pl,,,GLENFIELD PARK,NSW,2650,-35.1370474,147.3334927,POINT (-35.1370474 147.3334927)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2700,NSW,250,Riverina,2196,1,Gooloogong,Gooloogong War Memorial Hall,50 Main St,,,GOOLOOGONG,NSW,2805,-33.6134,148.433,POINT (-33.6134 148.433)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26ff,NSW,250,Riverina,1275,1,Greenethorpe,Greenethorpe Soldiers Memorial Hall,1 Louth St,,,GREENETHORPE,NSW,2809,-33.9952,148.405,POINT (-33.9952 148.405)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26fe,NSW,250,Riverina,1276,1,Grenfell,Grenfell Uniting Church Hall,10 Camp St,,,GRENFELL,NSW,2810,-33.8945,148.155,POINT (-33.8945 148.155)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26fd,NSW,250,Riverina,1279,1,Gundagai,Gundagai High School,157 Hanley St,,,GUNDAGAI,NSW,2722,-35.0577,148.1,POINT (-35.0577 148.1)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26fc,NSW,250,Riverina,1280,1,Gundagai South,Gundagai South Public School,43 Luke St,,,GUNDAGAI SOUTH,NSW,2722,-35.080097,148.103449,POINT (-35.080097 148.103449)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26fb,NSW,250,Riverina,1281,1,Harden,Harden Mechanics Institute Hall,39-41 Neill St,,,HARDEN,NSW,2587,-34.5522,148.364,POINT (-34.5522 148.364)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26fa,NSW,250,Riverina,1283,1,Illabo,Illabo Public School,11 Layton St,,,ILLABO,NSW,2590,-34.8136,147.74,POINT (-34.8136 147.74)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26f9,NSW,250,Riverina,1284,1,Jugiong,Jugiong Memorial Hall,299 Riverside Dr,,,JUGIONG,NSW,2726,-34.8239,148.3343,POINT (-34.8239 148.3343)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26f8,NSW,250,Riverina,1285,1,Junee,Athenium Theatre,89 Broadway St,,,JUNEE,NSW,2663,-34.8680882,147.5821642,POINT (-34.8680882 147.5821642)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26f7,NSW,250,Riverina,33857,5,Kapooka PPVC,Boughton Centre,Blamey Barracks,,,KAPOOKA MILPO,NSW,2661,-35.1571982,147.2931571,POINT (-35.1571982 147.2931571)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26f6,NSW,250,Riverina,939,1,Koorawatha,Koorawatha Public School,19 Crowther St,,,KOORAWATHA,NSW,2807,-34.036,148.558,POINT (-34.036 148.558)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26f4,NSW,250,Riverina,1289,1,Kooringal,Kooringal Public School,361 Lake Albert Rd,,,KOORINGAL,NSW,2650,-35.1487,147.373,POINT (-35.1487 147.373)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26f3,NSW,250,Riverina,1315,1,Kooringal North,Kooringal High School,72-104 Ziegler Ave,,,KOORINGAL,NSW,2650,-35.1432229,147.379937,POINT (-35.1432229 147.379937)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26f2,NSW,250,Riverina,1291,1,Ladysmith,Ladysmith Public School,1 Tywong St,,,LADYSMITH,NSW,2652,-35.2093,147.511,POINT (-35.2093 147.511)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26f1,NSW,250,Riverina,1292,1,Lake Albert,Lake Albert Public School,120 Main St,,,LAKE ALBERT,NSW,2650,-35.1738,147.38,POINT (-35.1738 147.38)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26f0,NSW,250,Riverina,807,1,Lockhart,Lockhart Central School,80 Hebden St,,,LOCKHART,NSW,2656,-35.2223896,146.7138306,POINT (-35.2223896 146.7138306)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26ef,NSW,250,Riverina,1295,1,Mangoplah,Mangoplah Community Hall,14 Kyeamba St,,,MANGOPLAH,NSW,2652,-35.377309,147.254735,POINT (-35.377309 147.254735)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26ee,NSW,250,Riverina,1296,1,Marrar,Marrar Public School,9-13 Centenary Dr,,,MARRAR,NSW,2652,-34.827322,147.3516169,POINT (-34.827322 147.3516169)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26ed,NSW,250,Riverina,946,1,Morongla Creek,Morongla Creek Mechanics Institute Hall,6148 Lachlan Valley Way,,,MORONGLA CREEK,NSW,2794,-34.042,148.729,POINT (-34.042 148.729)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26ec,NSW,250,Riverina,1300,1,Mount Austin,Mount Austin Public School,150 Bourke St,,,MOUNT AUSTIN,NSW,2650,-35.1351,147.352,POINT (-35.1351 147.352)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26eb,NSW,250,Riverina,949,1,Murringo,Murringo Public School,91 Murringo Gap Rd,,,MURRINGO,NSW,2594,-34.6033,148.755,POINT (-34.6033 148.755)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26ea,NSW,250,Riverina,1302,1,Murrumburrah,Murrumburrah Public School,Albury St,,,MURRUMBURRAH,NSW,2587,-34.5516166,148.3590037,POINT (-34.5516166 148.3590037)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26e9,NSW,250,Riverina,1304,1,Nangus,Nangus Public School,1 Hulong St,,,NANGUS,NSW,2722,-35.0535,147.908,POINT (-35.0535 147.908)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26e8,NSW,250,Riverina,2215,1,Parkes,Parkes Public School,77-85 Currajong St,,,PARKES,NSW,2870,-33.1321314,148.1762981,POINT (-33.1321314 148.1762981)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26e7,NSW,250,Riverina,2216,1,Parkes East,Parkes East Primary School,1-3 Thornbury St,,,PARKES,NSW,2870,-33.1354,148.19,POINT (-33.1354 148.19)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26e6,NSW,250,Riverina,2217,1,Parkes North,Parkes High School,2 Albert St,,,PARKES,NSW,2870,-33.1303,148.18,POINT (-33.1303 148.18)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26e5,NSW,250,Riverina,33952,5,Parkes PPVC,Parkes Uniting Church,17 Court St,,,PARKES,NSW,2870,-33.1365745,148.1755881,POINT (-33.1365745 148.1755881)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26e4,NSW,250,Riverina,2221,1,Parkes South,Middleton Public School,19 Medlyn St,,,PARKES,NSW,2870,-33.1478,148.173,POINT (-33.1478 148.173)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26e3,NSW,250,Riverina,2222,1,Parkes West,Assemblies of God Hall,7 Rees Ave,,,PARKES,NSW,2870,-33.1351,148.17,POINT (-33.1351 148.17)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26e2,NSW,250,Riverina,2219,1,Peak Hill,Peak Hill Central School,132 Caswell St,,,PEAK HILL,NSW,2869,-32.728691,148.1922841,POINT (-32.728691 148.1922841)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26e1,NSW,250,Riverina,824,1,Pleasant Hills,Pleasant Hills Public School,cnr Rand St & Crawford St,,,PLEASANT HILLS,NSW,2658,-35.466735,146.799545,POINT (-35.466735 146.799545)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26e0,NSW,250,Riverina,1309,1,Quandialla,Quandialla Central School,2 Third St,,,QUANDIALLA,NSW,2721,-34.0107,147.791,POINT (-34.0107 147.791)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26df,NSW,250,Riverina,33626,2,Special Hospital Team 1,Multiple sites,,,,,NSW,,,,
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26de,NSW,250,Riverina,33825,2,Special Hospital Team 2,Multiple sites,,,,,NSW,,,,
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26dd,NSW,250,Riverina,33829,2,Special Hospital Team 3,Multiple sites,,,,,NSW,,,,
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26dc,NSW,250,Riverina,33830,2,Special Hospital Team 4,Multiple sites,,,,,NSW,2650,,,
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26db,NSW,250,Riverina,33833,2,Special Hospital Team 5,Multiple sites,,,,,NSW,,,,
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26da,NSW,250,Riverina,45928,2,Special Hospital Team 6,Multiple sites,,,,,NSW,,,,
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26d9,NSW,250,Riverina,83690,2,Special Hospital Team 7,Multiple sites,,,,WEST WYALONG,NSW,2671,,,
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26d8,NSW,250,Riverina,1314,1,Stockinbingal,Stockinbingal Public School,7 Dudauman St,,,STOCKINBINGAL,NSW,2725,-34.4977,147.883,POINT (-34.4977 147.883)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26d7,NSW,250,Riverina,14153,1,Sydney (Riverina),Sydney Town Hall,George St,,,SYDNEY,NSW,2000,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26d6,NSW,250,Riverina,2548,1,Tallimba,Tallimba Public School,14 Kikoira St,,,TALLIMBA,NSW,2669,-33.992,146.876,POINT (-33.992 146.876)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26d5,NSW,250,Riverina,1317,1,Tarcutta,Tarcutta Memorial Hall,24 Sydney St,,,TARCUTTA,NSW,2652,-35.2769,147.737,POINT (-35.2769 147.737)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26d4,NSW,250,Riverina,1318,1,Tatton,Lutheran Primary School Wagga Wagga,1-17 Tamar Dr,,,TATTON,NSW,2650,-35.154,147.363,POINT (-35.154 147.363)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26d3,NSW,250,Riverina,1319,1,Temora,Temora Recreation Centre,128-130 Anzac St,,,TEMORA,NSW,2666,-34.4446097,147.5352931,POINT (-34.4446097 147.5352931)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26d2,NSW,250,Riverina,12075,1,Temora West,St Johns Lutheran Church Hall,114 Vesper St,,,TEMORA,NSW,2666,-34.447,147.524,POINT (-34.447 147.524)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26d1,NSW,250,Riverina,837,1,The Rock,The Rock Community Hall,140 Urana St,,,THE ROCK,NSW,2655,-35.2706717,147.1190122,POINT (-35.2706717 147.1190122)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26d0,NSW,250,Riverina,1321,1,Tolland,Red Hill Public School,60 Raye St,,,TOLLAND,NSW,2650,-35.1463,147.348,POINT (-35.1463 147.348)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26cf,NSW,250,Riverina,2228,1,Trundle,Trundle Central School,cnr Croft St & Forbes St,,,TRUNDLE,NSW,2875,-32.9255,147.71,POINT (-32.9255 147.71)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26ce,NSW,250,Riverina,2229,1,Tullamore,Tullamore Central School,2 Hinkler St,,,TULLAMORE,NSW,2874,-32.6356,147.565,POINT (-32.6356 147.565)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26cd,NSW,250,Riverina,1323,1,Tumblong,Tumblong War Memorial Hall,1963 Adelong Rd,,,TUMBLONG,NSW,2729,-35.15,147.998,POINT (-35.15 147.998)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26cc,NSW,250,Riverina,1326,1,Turvey Park,Turvey Park Public School,25-31 Halloran St,,,TURVEY PARK,NSW,2650,-35.1294,147.357,POINT (-35.1294 147.357)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26cb,NSW,250,Riverina,2553,1,Ungarie,Ungarie Central School,1 Crown Camp Rd,,,UNGARIE,NSW,2669,-33.6367,146.977,POINT (-33.6367 146.977)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26ca,NSW,250,Riverina,1327,1,Uranquinty,Uranquinty Public School,25 Uranquinty St,,,URANQUINTY,NSW,2652,-35.1895,147.249,POINT (-35.1895 147.249)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26c9,NSW,250,Riverina,1328,1,Wagga Wagga,Wesley Church Hall,17-21 Johnson St,,,WAGGA WAGGA,NSW,2650,-35.1067,147.372,POINT (-35.1067 147.372)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26c8,NSW,250,Riverina,1331,1,Wagga Wagga North,North Wagga Public School,54 Hampden Ave,,,NORTH WAGGA WAGGA,NSW,2650,-35.0965,147.379,POINT (-35.0965 147.379)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26c7,NSW,250,Riverina,33860,5,Wagga Wagga PPVC,182a Baylis St,,,,WAGGA WAGGA,NSW,2650,-35.1081689,147.3598323,POINT (-35.1081689 147.3598323)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26c6,NSW,250,Riverina,1340,1,Wagga Wagga South,South Wagga Public School,140 Edward St,,,WAGGA WAGGA,NSW,2650,-35.1194,147.367,POINT (-35.1194 147.367)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26c4,NSW,250,Riverina,1333,1,Wallendbeen,Wallendbeen Memorial Hall,16 King St,,,WALLENDBEEN,NSW,2588,-34.5240746,148.1582502,POINT (-34.5240746 148.1582502)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26c3,NSW,250,Riverina,2555,1,Weethalle,Weethalle Public School,12 Wattle St,,,WEETHALLE,NSW,2669,-33.8801,146.619,POINT (-33.8801 146.619)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26c2,NSW,250,Riverina,2556,1,West Wyalong,West Wyalong High School,30 Dumaresq St,,,WEST WYALONG,NSW,2671,-33.9163187,147.202357,POINT (-33.9163187 147.202357)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26c1,NSW,250,Riverina,977,1,Wombat,Wombat Soldiers Memorial Hall,76 Rose St,,,WOMBAT,NSW,2587,-34.4249,148.242,POINT (-34.4249 148.242)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26c0,NSW,250,Riverina,978,1,Woodstock,Woodstock Public School,17 Parkes St,,,WOODSTOCK,NSW,2793,-33.746,148.849,POINT (-33.746 148.849)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26bf,NSW,250,Riverina,2563,1,Wyalong,Old Wyalong Council Chambers,68 Neeld St,,,WYALONG,NSW,2671,-33.9260178,147.2422061,POINT (-33.9260178 147.2422061)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26be,NSW,250,Riverina,33954,5,Wyalong PPVC,Old Wyalong Council Chambers,68 Neeld St,,,WYALONG,NSW,2671,-33.9261768,147.2422692,POINT (-33.9261768 147.2422692)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26bd,NSW,250,Riverina,853,1,Yerong Creek,Yerong Creek Public School,23-29 Cole St,,,YERONG CREEK,NSW,2642,-35.3868,147.061,POINT (-35.3868 147.061)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26bc,NSW,250,Riverina,980,1,Young,Young Town Hall,189 Boorowa St,,,YOUNG,NSW,2594,-34.3116,148.292,POINT (-34.3116 148.292)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26bb,NSW,250,Riverina,982,1,Young North,Young North Public School,50 William St,,,YOUNG,NSW,2594,-34.3112,148.306,POINT (-34.3112 148.306)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26ba,NSW,250,Riverina,36439,5,Young PPVC,Young Town Hall,189 Boorowa St,,,YOUNG,NSW,2594,-34.3124068,148.2944836,POINT (-34.3124068 148.2944836)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26b9,NSW,250,Riverina,11952,1,Young South,Young Public School,19 Bruce St,,,YOUNG,NSW,2594,-34.3215,148.291,POINT (-34.3215 148.291)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26b8,NSW,146,Robertson,2586,1,Avoca Beach,Avoca Beach Public School,83-95 The Round Dr,,,AVOCA BEACH,NSW,2251,-33.471,151.431,POINT (-33.471 151.431)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26b7,NSW,146,Robertson,65594,5,BLV Robertson PPVC,BLV Robertson,Level 2,86-88 Mann St,,GOSFORD,NSW,2250,-33.4274383,151.3416449,POINT (-33.4274383 151.3416449)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26b6,NSW,146,Robertson,2588,1,Booker Bay,Booker Bay Pre School,32 Telopea St,,,BOOKER BAY,NSW,2257,-33.5155,151.347,POINT (-33.5155 151.347)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26b5,NSW,146,Robertson,2589,1,Copacabana,Copacabana Public School,20 Pueblo St,,,COPACABANA,NSW,2251,-33.4842,151.437,POINT (-33.4842 151.437)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26b4,NSW,146,Robertson,2590,1,Davistown,Davistown Progress Association,5 McCauley St,,,DAVISTOWN,NSW,2251,-33.4862,151.361,POINT (-33.4862 151.361)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26b3,NSW,146,Robertson,30137,5,Divisional Office (PREPOLL),Divisional Office,Level 2,86-88 Mann St,,GOSFORD,NSW,2250,-33.427406,151.341394,POINT (-33.427406 151.341394)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26b2,NSW,146,Robertson,2591,1,Empire Bay,Empire Bay Public School,240 Empire Bay Dr,,,EMPIRE BAY,NSW,2257,-33.5041,151.363,POINT (-33.5041 151.363)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26b1,NSW,146,Robertson,2592,1,Erina,Erina High School,152 The Entrance Rd,,,ERINA,NSW,2250,-33.4406,151.381,POINT (-33.4406 151.381)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26b0,NSW,146,Robertson,83504,1,Erina Central,Erina Community Trust Hall,10 Karalta Rd,,,ERINA,NSW,2250,-33.4385191,151.3843344,POINT (-33.4385191 151.3843344)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26af,NSW,146,Robertson,2593,1,Erina Heights (Robertson),Erina Heights Public School,2 Serpentine Rd,,,ERINA HEIGHTS,NSW,2260,-33.4281,151.414,POINT (-33.4281 151.414)
